estado;divisao;ano;data;mandante;mandante_estado;visitante;visitante_estado;placar;resultado;peso_importancia;gols_mandante;gols_visitante;estado_slug
nacional;3;2022;2022-09-24;FIGUEIRENSE;santa_catarina;ABC;rio_grande_do_norte;0-0;D;5.0;0;0;santa_catarina
nacional;3;2022;2022-09-25;MIRASSOL;sao_paulo;APARECIDENSE;goias;2-1;H;5.0;2;1;sao_paulo
nacional;3;2022;2022-09-25;VOLTA REDONDA;rio_de_janeiro;BOTAFOGO;sao_paulo;1-2;A;5.0;1;2;rio_de_janeiro
nacional;3;2022;2022-10-01;ABC;rio_grande_do_norte;MIRASSOL;sao_paulo;0-0;D;5.0;0;0;rio_grande_do_norte
nacional;3;2022;2022-10-08;MIRASSOL;sao_paulo;ABC;rio_grande_do_norte;2-0;H;5.0;2;0;sao_paulo
nacional;3;2023;2023-05-02;SÃO JOSÉ;rio_grande_do_sul;FLORESTA;ceara;0-0;D;5.0;0;0;rio_grande_do_sul
nacional;3;2023;2023-05-03;PAYSANDU;para;APARECIDENSE;goias;2-1;H;5.0;2;1;para
nacional;3;2023;2023-05-04;SAO BERNARDO;sao_paulo;REMO;para;3-1;H;5.0;3;1;sao_paulo
nacional;3;2023;2023-05-03;AMÉRICA;rio_grande_do_norte;YPIRANGA;rio_grande_do_sul;1-2;A;5.0;1;2;rio_grande_do_norte
nacional;3;2023;2023-05-02;VOLTA REDONDA;rio_de_janeiro;POUSO ALEGRE;minas_gerais;0-1;A;5.0;0;1;rio_de_janeiro
nacional;3;2023;2023-05-04;CSA;alagoas;CONFIANÇA;sergipe;0-1;A;5.0;0;1;alagoas
nacional;3;2023;2023-05-04;BOTAFOGO;paraiba;OPERÁRIO;parana;2-1;H;5.0;2;1;paraiba
nacional;3;2023;2023-05-04;ALTOS;piaui;FIGUEIRENSE;santa_catarina;0-0;D;5.0;0;0;piaui
nacional;3;2023;2023-05-02;MANAUS;amazonas;NÁUTICO;pernambuco;2-1;H;5.0;2;1;amazonas
nacional;3;2023;2023-05-03;BRUSQUE;santa_catarina;AMAZONAS;amazonas;1-0;H;5.0;1;0;santa_catarina
nacional;3;2023;2023-05-07;YPIRANGA;rio_grande_do_sul;CSA;alagoas;1-1;D;5.0;1;1;rio_grande_do_sul
nacional;3;2023;2023-05-07;REMO;para;BOTAFOGO;paraiba;1-2;A;5.0;1;2;para
nacional;3;2023;2023-05-07;OPERÁRIO;parana;MANAUS;amazonas;2-0;H;5.0;2;0;parana
nacional;3;2023;2023-05-06;NÁUTICO;pernambuco;SÃO JOSÉ;rio_grande_do_sul;2-1;H;5.0;2;1;pernambuco
nacional;3;2023;2023-05-06;POUSO ALEGRE;minas_gerais;BRUSQUE;santa_catarina;1-0;H;5.0;1;0;minas_gerais
nacional;3;2023;2023-05-08;CONFIANÇA;sergipe;ALTOS;piaui;2-1;H;5.0;2;1;sergipe
nacional;3;2023;2023-05-06;FLORESTA;ceara;VOLTA REDONDA;rio_de_janeiro;2-1;H;5.0;2;1;ceara
nacional;3;2023;2023-05-07;APARECIDENSE;goias;SAO BERNARDO;sao_paulo;1-2;A;5.0;1;2;goias
nacional;3;2023;2023-05-08;FIGUEIRENSE;santa_catarina;PAYSANDU;para;2-0;H;5.0;2;0;santa_catarina
nacional;3;2023;2023-05-06;AMAZONAS;amazonas;AMÉRICA;rio_grande_do_norte;2-0;H;5.0;2;0;amazonas
nacional;3;2023;2023-05-11;YPIRANGA;rio_grande_do_sul;PAYSANDU;para;5-0;H;5.0;5;0;rio_grande_do_sul
nacional;3;2023;2023-05-14;REMO;para;AMAZONAS;amazonas;1-2;A;5.0;1;2;para
nacional;3;2023;2023-05-15;OPERÁRIO;parana;SÃO JOSÉ;rio_grande_do_sul;1-1;D;5.0;1;1;parana
nacional;3;2023;2023-05-13;AMÉRICA;rio_grande_do_norte;BOTAFOGO;paraiba;2-2;D;5.0;2;2;rio_grande_do_norte
nacional;3;2023;2023-05-13;POUSO ALEGRE;minas_gerais;SAO BERNARDO;sao_paulo;0-2;A;5.0;0;2;minas_gerais
nacional;3;2023;2023-05-13;CONFIANÇA;sergipe;FIGUEIRENSE;santa_catarina;1-0;H;5.0;1;0;sergipe
nacional;3;2023;2023-05-14;FLORESTA;ceara;CSA;alagoas;0-2;A;5.0;0;2;ceara
nacional;3;2023;2023-05-13;APARECIDENSE;goias;NÁUTICO;pernambuco;3-0;H;5.0;3;0;goias
nacional;3;2023;2023-05-14;MANAUS;amazonas;ALTOS;piaui;1-0;H;5.0;1;0;amazonas
nacional;3;2023;2023-05-14;BRUSQUE;santa_catarina;VOLTA REDONDA;rio_de_janeiro;3-2;H;5.0;3;2;santa_catarina
nacional;3;2023;2023-05-22;SÃO JOSÉ;rio_grande_do_sul;REMO;para;2-1;H;5.0;2;1;rio_grande_do_sul
nacional;3;2023;2023-05-21;PAYSANDU;para;MANAUS;amazonas;1-0;H;5.0;1;0;para
nacional;3;2023;2023-05-20;SAO BERNARDO;sao_paulo;CONFIANÇA;sergipe;3-1;H;5.0;3;1;sao_paulo
nacional;3;2023;2023-05-22;NÁUTICO;pernambuco;FLORESTA;ceara;3-1;H;5.0;3;1;pernambuco
nacional;3;2023;2023-05-21;VOLTA REDONDA;rio_de_janeiro;AMÉRICA;rio_grande_do_norte;3-0;H;5.0;3;0;rio_de_janeiro
nacional;3;2023;2023-05-20;CSA;alagoas;BRUSQUE;santa_catarina;0-0;D;5.0;0;0;alagoas
nacional;3;2023;2023-05-20;BOTAFOGO;paraiba;POUSO ALEGRE;minas_gerais;1-1;D;5.0;1;1;paraiba
nacional;3;2023;2023-05-20;ALTOS;piaui;YPIRANGA;rio_grande_do_sul;3-2;H;5.0;3;2;piaui
nacional;3;2023;2023-05-20;FIGUEIRENSE;santa_catarina;APARECIDENSE;goias;2-1;H;5.0;2;1;santa_catarina
nacional;3;2023;2023-05-21;AMAZONAS;amazonas;OPERÁRIO;parana;2-2;D;5.0;2;2;amazonas
nacional;3;2023;2023-05-27;YPIRANGA;rio_grande_do_sul;MANAUS;amazonas;2-0;H;5.0;2;0;rio_grande_do_sul
nacional;3;2023;2023-05-30;REMO;para;CONFIANÇA;sergipe;1-0;H;5.0;1;0;para
nacional;3;2023;2023-05-28;OPERÁRIO;parana;POUSO ALEGRE;minas_gerais;1-0;H;5.0;1;0;parana
nacional;3;2023;2023-05-27;NÁUTICO;pernambuco;AMÉRICA;rio_grande_do_norte;0-0;D;5.0;0;0;pernambuco
nacional;3;2023;2023-05-28;VOLTA REDONDA;rio_de_janeiro;PAYSANDU;para;3-0;H;5.0;3;0;rio_de_janeiro
nacional;3;2023;2023-05-28;CSA;alagoas;SAO BERNARDO;sao_paulo;1-0;H;5.0;1;0;alagoas
nacional;3;2023;2023-05-29;FLORESTA;ceara;AMAZONAS;amazonas;1-1;D;5.0;1;1;ceara
nacional;3;2023;2023-05-29;APARECIDENSE;goias;ALTOS;piaui;1-2;A;5.0;1;2;goias
nacional;3;2023;2023-05-28;FIGUEIRENSE;santa_catarina;BOTAFOGO;paraiba;1-2;A;5.0;1;2;santa_catarina
nacional;3;2023;2023-05-27;BRUSQUE;santa_catarina;SÃO JOSÉ;rio_grande_do_sul;0-1;A;5.0;0;1;santa_catarina
nacional;3;2023;2023-06-04;YPIRANGA;rio_grande_do_sul;APARECIDENSE;goias;0-1;A;5.0;0;1;rio_grande_do_sul
nacional;3;2023;2023-06-04;PAYSANDU;para;SÃO JOSÉ;rio_grande_do_sul;1-1;D;5.0;1;1;para
nacional;3;2023;2023-06-05;SAO BERNARDO;sao_paulo;FIGUEIRENSE;santa_catarina;1-0;H;5.0;1;0;sao_paulo
nacional;3;2023;2023-06-02;AMÉRICA;rio_grande_do_norte;OPERÁRIO;parana;1-0;H;5.0;1;0;rio_grande_do_norte
nacional;3;2023;2023-06-03;POUSO ALEGRE;minas_gerais;NÁUTICO;pernambuco;0-1;A;5.0;0;1;minas_gerais
nacional;3;2023;2023-06-04;CONFIANÇA;sergipe;AMAZONAS;amazonas;2-3;A;5.0;2;3;sergipe
nacional;3;2023;2023-06-04;BOTAFOGO;paraiba;FLORESTA;ceara;1-1;D;5.0;1;1;paraiba
nacional;3;2023;2023-06-03;ALTOS;piaui;CSA;alagoas;1-1;D;5.0;1;1;piaui
nacional;3;2023;2023-06-03;MANAUS;amazonas;VOLTA REDONDA;rio_de_janeiro;1-0;H;5.0;1;0;amazonas
nacional;3;2023;2023-06-03;BRUSQUE;santa_catarina;REMO;para;1-1;D;5.0;1;1;santa_catarina
nacional;3;2023;2023-06-07;SÃO JOSÉ;rio_grande_do_sul;ALTOS;piaui;4-1;H;5.0;4;1;rio_grande_do_sul
nacional;3;2023;2023-06-08;REMO;para;AMÉRICA;rio_grande_do_norte;0-0;D;5.0;0;0;para
nacional;3;2023;2023-06-07;OPERÁRIO;parana;PAYSANDU;para;0-0;D;5.0;0;0;parana
nacional;3;2023;2023-06-06;NÁUTICO;pernambuco;VOLTA REDONDA;rio_de_janeiro;2-0;H;5.0;2;0;pernambuco
nacional;3;2023;2023-06-07;POUSO ALEGRE;minas_gerais;CONFIANÇA;sergipe;1-1;D;5.0;1;1;minas_gerais
nacional;3;2023;2023-06-08;CSA;alagoas;MANAUS;amazonas;2-1;H;5.0;2;1;alagoas
nacional;3;2023;2023-06-08;FLORESTA;ceara;SAO BERNARDO;sao_paulo;2-0;H;5.0;2;0;ceara
nacional;3;2023;2023-06-08;APARECIDENSE;goias;BRUSQUE;santa_catarina;0-2;A;5.0;0;2;goias
nacional;3;2023;2023-06-08;FIGUEIRENSE;santa_catarina;YPIRANGA;rio_grande_do_sul;2-0;H;5.0;2;0;santa_catarina
nacional;3;2023;2023-06-07;AMAZONAS;amazonas;BOTAFOGO;paraiba;0-0;D;5.0;0;0;amazonas
nacional;3;2023;2023-06-11;YPIRANGA;rio_grande_do_sul;SÃO JOSÉ;rio_grande_do_sul;1-0;H;5.0;1;0;rio_grande_do_sul
nacional;3;2023;2023-06-12;PAYSANDU;para;SAO BERNARDO;sao_paulo;1-1;D;5.0;1;1;para
nacional;3;2023;2023-06-11;OPERÁRIO;parana;CSA;alagoas;1-0;H;5.0;1;0;parana
nacional;3;2023;2023-06-11;AMÉRICA;rio_grande_do_norte;BRUSQUE;santa_catarina;2-1;H;5.0;2;1;rio_grande_do_norte
nacional;3;2023;2023-06-10;VOLTA REDONDA;rio_de_janeiro;BOTAFOGO;paraiba;1-0;H;5.0;1;0;rio_de_janeiro
nacional;3;2023;2023-06-12;CONFIANÇA;sergipe;NÁUTICO;pernambuco;2-2;D;5.0;2;2;sergipe
nacional;3;2023;2023-06-11;FLORESTA;ceara;ALTOS;piaui;0-0;D;5.0;0;0;ceara
nacional;3;2023;2023-06-11;APARECIDENSE;goias;REMO;para;0-2;A;5.0;0;2;goias
nacional;3;2023;2023-06-12;FIGUEIRENSE;santa_catarina;POUSO ALEGRE;minas_gerais;1-2;A;5.0;1;2;santa_catarina
nacional;3;2023;2023-06-11;AMAZONAS;amazonas;MANAUS;amazonas;2-0;H;5.0;2;0;amazonas
nacional;3;2023;2023-06-18;YPIRANGA;rio_grande_do_sul;OPERÁRIO;parana;0-2;A;5.0;0;2;rio_grande_do_sul
nacional;3;2023;2023-06-18;PAYSANDU;para;FLORESTA;ceara;2-1;H;5.0;2;1;para
nacional;3;2023;2023-06-19;SAO BERNARDO;sao_paulo;VOLTA REDONDA;rio_de_janeiro;0-3;A;5.0;0;3;sao_paulo
nacional;3;2023;2023-06-17;AMÉRICA;rio_grande_do_norte;CONFIANÇA;sergipe;0-1;A;5.0;0;1;rio_grande_do_norte
nacional;3;2023;2023-06-17;POUSO ALEGRE;minas_gerais;REMO;para;0-2;A;5.0;0;2;minas_gerais
nacional;3;2023;2023-06-20;CSA;alagoas;APARECIDENSE;goias;1-1;D;5.0;1;1;alagoas
nacional;3;2023;2023-06-19;BOTAFOGO;paraiba;NÁUTICO;pernambuco;1-1;D;5.0;1;1;paraiba
nacional;3;2023;2023-06-17;ALTOS;piaui;AMAZONAS;amazonas;2-3;A;5.0;2;3;piaui
nacional;3;2023;2023-06-18;MANAUS;amazonas;SÃO JOSÉ;rio_grande_do_sul;1-4;A;5.0;1;4;amazonas
nacional;3;2023;2023-06-17;BRUSQUE;santa_catarina;FIGUEIRENSE;santa_catarina;0-1;A;5.0;0;1;santa_catarina
nacional;3;2023;2023-06-25;SÃO JOSÉ;rio_grande_do_sul;SAO BERNARDO;sao_paulo;2-2;D;5.0;2;2;rio_grande_do_sul
nacional;3;2023;2023-06-24;REMO;para;FIGUEIRENSE;santa_catarina;1-1;D;5.0;1;1;para
nacional;3;2023;2023-06-26;OPERÁRIO;parana;APARECIDENSE;goias;1-0;H;5.0;1;0;parana
nacional;3;2023;2023-06-28;NÁUTICO;pernambuco;AMAZONAS;amazonas;0-1;A;5.0;0;1;pernambuco
nacional;3;2023;2023-06-25;VOLTA REDONDA;rio_de_janeiro;YPIRANGA;rio_grande_do_sul;2-1;H;5.0;2;1;rio_de_janeiro
nacional;3;2023;2023-06-28;CSA;alagoas;AMÉRICA;rio_grande_do_norte;0-1;A;5.0;0;1;alagoas
nacional;3;2023;2023-06-27;BOTAFOGO;paraiba;PAYSANDU;para;3-2;H;5.0;3;2;paraiba
nacional;3;2023;2023-06-25;ALTOS;piaui;POUSO ALEGRE;minas_gerais;0-0;D;5.0;0;0;piaui
nacional;3;2023;2023-06-24;MANAUS;amazonas;CONFIANÇA;sergipe;3-3;D;5.0;3;3;amazonas
nacional;3;2023;2023-06-24;BRUSQUE;santa_catarina;FLORESTA;ceara;2-0;H;5.0;2;0;santa_catarina
nacional;3;2023;2023-07-03;SÃO JOSÉ;rio_grande_do_sul;AMÉRICA;rio_grande_do_norte;2-0;H;5.0;2;0;rio_grande_do_sul
nacional;3;2023;2023-07-01;PAYSANDU;para;BRUSQUE;santa_catarina;0-2;A;5.0;0;2;para
nacional;3;2023;2023-07-01;SAO BERNARDO;sao_paulo;BOTAFOGO;paraiba;0-0;D;5.0;0;0;sao_paulo
nacional;3;2023;2023-07-03;NÁUTICO;pernambuco;ALTOS;piaui;1-0;H;5.0;1;0;pernambuco
nacional;3;2023;2023-07-02;VOLTA REDONDA;rio_de_janeiro;CSA;alagoas;1-1;D;5.0;1;1;rio_de_janeiro
nacional;3;2023;2023-07-01;CONFIANÇA;sergipe;YPIRANGA;rio_grande_do_sul;1-1;D;5.0;1;1;sergipe
nacional;3;2023;2023-07-02;FLORESTA;ceara;REMO;para;0-0;D;5.0;0;0;ceara
nacional;3;2023;2023-07-01;APARECIDENSE;goias;MANAUS;amazonas;1-0;H;5.0;1;0;goias
nacional;3;2023;2023-07-02;FIGUEIRENSE;santa_catarina;OPERÁRIO;parana;0-0;D;5.0;0;0;santa_catarina
nacional;3;2023;2023-07-02;AMAZONAS;amazonas;POUSO ALEGRE;minas_gerais;2-1;H;5.0;2;1;amazonas
nacional;3;2023;2023-07-10;YPIRANGA;rio_grande_do_sul;NÁUTICO;pernambuco;3-3;D;5.0;3;3;rio_grande_do_sul
nacional;3;2023;2023-07-10;REMO;para;OPERÁRIO;parana;1-2;A;5.0;1;2;para
nacional;3;2023;2023-07-08;SAO BERNARDO;sao_paulo;ALTOS;piaui;1-1;D;5.0;1;1;sao_paulo
nacional;3;2023;2023-07-09;AMÉRICA;rio_grande_do_norte;MANAUS;amazonas;1-2;A;5.0;1;2;rio_grande_do_norte
nacional;3;2023;2023-07-09;POUSO ALEGRE;minas_gerais;FLORESTA;ceara;0-1;A;5.0;0;1;minas_gerais
nacional;3;2023;2023-07-10;CONFIANÇA;sergipe;VOLTA REDONDA;rio_de_janeiro;0-1;A;5.0;0;1;sergipe
nacional;3;2023;2023-07-08;BOTAFOGO;paraiba;BRUSQUE;santa_catarina;1-2;A;5.0;1;2;paraiba
nacional;3;2023;2023-07-09;APARECIDENSE;goias;SÃO JOSÉ;rio_grande_do_sul;2-1;H;5.0;2;1;goias
nacional;3;2023;2023-07-09;FIGUEIRENSE;santa_catarina;CSA;alagoas;1-1;D;5.0;1;1;santa_catarina
nacional;3;2023;2023-07-08;AMAZONAS;amazonas;PAYSANDU;para;1-2;A;5.0;1;2;amazonas
nacional;3;2023;2023-07-16;YPIRANGA;rio_grande_do_sul;POUSO ALEGRE;minas_gerais;4-1;H;5.0;4;1;rio_grande_do_sul
nacional;3;2023;2023-07-17;PAYSANDU;para;REMO;para;1-0;H;5.0;1;0;para
nacional;3;2023;2023-07-16;OPERÁRIO;parana;FLORESTA;ceara;1-0;H;5.0;1;0;parana
nacional;3;2023;2023-07-15;NÁUTICO;pernambuco;FIGUEIRENSE;santa_catarina;2-1;H;5.0;2;1;pernambuco
nacional;3;2023;2023-07-17;VOLTA REDONDA;rio_de_janeiro;AMAZONAS;amazonas;5-1;H;5.0;5;1;rio_de_janeiro
nacional;3;2023;2023-07-16;CSA;alagoas;SÃO JOSÉ;rio_grande_do_sul;2-0;H;5.0;2;0;alagoas
nacional;3;2023;2023-07-15;BOTAFOGO;paraiba;APARECIDENSE;goias;2-1;H;5.0;2;1;paraiba
nacional;3;2023;2023-07-16;ALTOS;piaui;AMÉRICA;rio_grande_do_norte;1-1;D;5.0;1;1;piaui
nacional;3;2023;2023-07-15;MANAUS;amazonas;SAO BERNARDO;sao_paulo;0-0;D;5.0;0;0;amazonas
nacional;3;2023;2023-07-15;BRUSQUE;santa_catarina;CONFIANÇA;sergipe;4-0;H;5.0;4;0;santa_catarina
nacional;3;2023;2023-07-24;SÃO JOSÉ;rio_grande_do_sul;VOLTA REDONDA;rio_de_janeiro;2-2;D;5.0;2;2;rio_grande_do_sul
nacional;3;2023;2023-07-23;PAYSANDU;para;CSA;alagoas;1-0;H;5.0;1;0;para
nacional;3;2023;2023-07-22;SAO BERNARDO;sao_paulo;AMÉRICA;rio_grande_do_norte;0-0;D;5.0;0;0;sao_paulo
nacional;3;2023;2023-07-23;NÁUTICO;pernambuco;REMO;para;0-0;D;5.0;0;0;pernambuco
nacional;3;2023;2023-07-22;POUSO ALEGRE;minas_gerais;APARECIDENSE;goias;0-1;A;5.0;0;1;minas_gerais
nacional;3;2023;2023-07-22;CONFIANÇA;sergipe;OPERÁRIO;parana;1-0;H;5.0;1;0;sergipe
nacional;3;2023;2023-07-24;FLORESTA;ceara;FIGUEIRENSE;santa_catarina;1-1;D;5.0;1;1;ceara
nacional;3;2023;2023-07-23;ALTOS;piaui;BOTAFOGO;paraiba;0-1;A;5.0;0;1;piaui
nacional;3;2023;2023-07-23;MANAUS;amazonas;BRUSQUE;santa_catarina;0-2;A;5.0;0;2;amazonas
nacional;3;2023;2023-07-22;AMAZONAS;amazonas;YPIRANGA;rio_grande_do_sul;0-0;D;5.0;0;0;amazonas
nacional;3;2023;2023-07-29;SÃO JOSÉ;rio_grande_do_sul;CONFIANÇA;sergipe;2-0;H;5.0;2;0;rio_grande_do_sul
nacional;3;2023;2023-07-29;REMO;para;YPIRANGA;rio_grande_do_sul;2-1;H;5.0;2;1;para
nacional;3;2023;2023-07-29;OPERÁRIO;parana;NÁUTICO;pernambuco;1-1;D;5.0;1;1;parana
nacional;3;2023;2023-07-30;AMÉRICA;rio_grande_do_norte;PAYSANDU;para;1-1;D;5.0;1;1;rio_grande_do_norte
nacional;3;2023;2023-07-29;VOLTA REDONDA;rio_de_janeiro;ALTOS;piaui;2-0;H;5.0;2;0;rio_de_janeiro
nacional;3;2023;2023-07-30;CSA;alagoas;POUSO ALEGRE;minas_gerais;2-1;H;5.0;2;1;alagoas
nacional;3;2023;2023-07-30;BOTAFOGO;paraiba;MANAUS;amazonas;2-0;H;5.0;2;0;paraiba
nacional;3;2023;2023-07-31;APARECIDENSE;goias;FLORESTA;ceara;0-0;D;5.0;0;0;goias
nacional;3;2023;2023-07-30;FIGUEIRENSE;santa_catarina;AMAZONAS;amazonas;0-1;A;5.0;0;1;santa_catarina
nacional;3;2023;2023-07-31;BRUSQUE;santa_catarina;SAO BERNARDO;sao_paulo;0-0;D;5.0;0;0;santa_catarina
nacional;3;2023;2023-08-05;YPIRANGA;rio_grande_do_sul;BRUSQUE;santa_catarina;2-0;H;5.0;2;0;rio_grande_do_sul
nacional;3;2023;2023-08-05;REMO;para;VOLTA REDONDA;rio_de_janeiro;2-1;H;5.0;2;1;para
nacional;3;2023;2023-08-06;OPERÁRIO;parana;SAO BERNARDO;sao_paulo;1-0;H;5.0;1;0;parana
nacional;3;2023;2023-08-06;NÁUTICO;pernambuco;CSA;alagoas;0-0;D;5.0;0;0;pernambuco
nacional;3;2023;2023-08-05;POUSO ALEGRE;minas_gerais;MANAUS;amazonas;0-1;A;5.0;0;1;minas_gerais
nacional;3;2023;2023-08-07;CONFIANÇA;sergipe;FLORESTA;ceara;3-1;H;5.0;3;1;sergipe
nacional;3;2023;2023-08-07;BOTAFOGO;paraiba;SÃO JOSÉ;rio_grande_do_sul;1-1;D;5.0;1;1;paraiba
nacional;3;2023;2023-08-06;ALTOS;piaui;PAYSANDU;para;1-1;D;5.0;1;1;piaui
nacional;3;2023;2023-08-06;FIGUEIRENSE;santa_catarina;AMÉRICA;rio_grande_do_norte;3-0;H;5.0;3;0;santa_catarina
nacional;3;2023;2023-08-05;AMAZONAS;amazonas;APARECIDENSE;goias;0-0;D;5.0;0;0;amazonas
nacional;3;2023;2023-08-13;SÃO JOSÉ;rio_grande_do_sul;FIGUEIRENSE;santa_catarina;3-3;D;5.0;3;3;rio_grande_do_sul
nacional;3;2023;2023-08-13;PAYSANDU;para;NÁUTICO;pernambuco;4-2;H;5.0;4;2;para
nacional;3;2023;2023-08-12;SAO BERNARDO;sao_paulo;AMAZONAS;amazonas;2-1;H;5.0;2;1;sao_paulo
nacional;3;2023;2023-08-13;AMÉRICA;rio_grande_do_norte;POUSO ALEGRE;minas_gerais;2-0;H;5.0;2;0;rio_grande_do_norte
nacional;3;2023;2023-08-12;VOLTA REDONDA;rio_de_janeiro;OPERÁRIO;parana;1-1;D;5.0;1;1;rio_de_janeiro
nacional;3;2023;2023-08-13;CSA;alagoas;BOTAFOGO;paraiba;1-1;D;5.0;1;1;alagoas
nacional;3;2023;2023-08-14;FLORESTA;ceara;YPIRANGA;rio_grande_do_sul;2-0;H;5.0;2;0;ceara
nacional;3;2023;2023-08-12;APARECIDENSE;goias;CONFIANÇA;sergipe;1-0;H;5.0;1;0;goias
nacional;3;2023;2023-08-13;MANAUS;amazonas;REMO;para;1-1;D;5.0;1;1;amazonas
nacional;3;2023;2023-08-12;BRUSQUE;santa_catarina;ALTOS;piaui;3-0;H;5.0;3;0;santa_catarina
nacional;3;2023;2023-08-19;SÃO JOSÉ;rio_grande_do_sul;AMAZONAS;amazonas;1-0;H;5.0;1;0;rio_grande_do_sul
nacional;3;2023;2023-08-20;PAYSANDU;para;POUSO ALEGRE;minas_gerais;2-1;H;5.0;2;1;para
nacional;3;2023;2023-08-21;SAO BERNARDO;sao_paulo;YPIRANGA;rio_grande_do_sul;1-0;H;5.0;1;0;sao_paulo
nacional;3;2023;2023-08-21;AMÉRICA;rio_grande_do_norte;APARECIDENSE;goias;0-0;D;5.0;0;0;rio_grande_do_norte
nacional;3;2023;2023-08-20;VOLTA REDONDA;rio_de_janeiro;FIGUEIRENSE;santa_catarina;2-0;H;5.0;2;0;rio_de_janeiro
nacional;3;2023;2023-08-20;CSA;alagoas;REMO;para;0-0;D;5.0;0;0;alagoas
nacional;3;2023;2023-08-19;BOTAFOGO;paraiba;CONFIANÇA;sergipe;2-3;A;5.0;2;3;paraiba
nacional;3;2023;2023-08-19;ALTOS;piaui;OPERÁRIO;parana;0-1;A;5.0;0;1;piaui
nacional;3;2023;2023-08-20;MANAUS;amazonas;FLORESTA;ceara;0-0;D;5.0;0;0;amazonas
nacional;3;2023;2023-08-19;BRUSQUE;santa_catarina;NÁUTICO;pernambuco;2-2;D;5.0;2;2;santa_catarina
nacional;3;2023;2023-08-26;YPIRANGA;rio_grande_do_sul;BOTAFOGO;paraiba;1-1;D;5.0;1;1;rio_grande_do_sul
nacional;3;2023;2023-08-26;REMO;para;ALTOS;piaui;3-1;H;5.0;3;1;para
nacional;3;2023;2023-08-26;OPERÁRIO;parana;BRUSQUE;santa_catarina;1-0;H;5.0;1;0;parana
nacional;3;2023;2023-08-26;NÁUTICO;pernambuco;SAO BERNARDO;sao_paulo;2-2;D;5.0;2;2;pernambuco
nacional;3;2023;2023-08-26;POUSO ALEGRE;minas_gerais;SÃO JOSÉ;rio_grande_do_sul;1-2;A;5.0;1;2;minas_gerais
nacional;3;2023;2023-08-26;CONFIANÇA;sergipe;PAYSANDU;para;1-0;H;5.0;1;0;sergipe
nacional;3;2023;2023-08-26;FLORESTA;ceara;AMÉRICA;rio_grande_do_norte;1-0;H;5.0;1;0;ceara
nacional;3;2023;2023-08-26;APARECIDENSE;goias;VOLTA REDONDA;rio_de_janeiro;2-3;A;5.0;2;3;goias
nacional;3;2023;2023-08-26;FIGUEIRENSE;santa_catarina;MANAUS;amazonas;0-0;D;5.0;0;0;santa_catarina
nacional;3;2023;2023-08-26;AMAZONAS;amazonas;CSA;alagoas;1-0;H;5.0;1;0;amazonas
nacional;3;2023;2023-09-03;SAO BERNARDO;sao_paulo;OPERÁRIO;parana;2-1;H;5.0;2;1;sao_paulo
nacional;3;2023;2023-09-02;SÃO JOSÉ;rio_grande_do_sul;BRUSQUE;santa_catarina;1-2;A;5.0;1;2;rio_grande_do_sul
nacional;3;2023;2023-09-03;PAYSANDU;para;VOLTA REDONDA;rio_de_janeiro;1-1;D;5.0;1;1;para
nacional;3;2023;2023-09-03;BOTAFOGO;paraiba;AMAZONAS;amazonas;2-1;H;5.0;2;1;paraiba
nacional;3;2023;2023-09-10;OPERÁRIO;parana;SÃO JOSÉ;rio_grande_do_sul;2-0;H;5.0;2;0;parana
nacional;3;2023;2023-09-09;BRUSQUE;santa_catarina;SAO BERNARDO;sao_paulo;1-0;H;5.0;1;0;santa_catarina
nacional;3;2023;2023-09-10;VOLTA REDONDA;rio_de_janeiro;BOTAFOGO;paraiba;2-1;H;5.0;2;1;rio_de_janeiro
nacional;3;2023;2023-09-09;AMAZONAS;amazonas;PAYSANDU;para;0-1;A;5.0;0;1;amazonas
nacional;3;2023;2023-09-17;BRUSQUE;santa_catarina;OPERÁRIO;parana;4-3;H;5.0;4;3;santa_catarina
nacional;3;2023;2023-09-16;SAO BERNARDO;sao_paulo;SÃO JOSÉ;rio_grande_do_sul;1-1;D;5.0;1;1;sao_paulo
nacional;3;2023;2023-09-16;AMAZONAS;amazonas;VOLTA REDONDA;rio_de_janeiro;2-0;H;5.0;2;0;amazonas
nacional;3;2023;2023-09-17;PAYSANDU;para;BOTAFOGO;paraiba;1-0;H;5.0;1;0;para
nacional;3;2023;2023-09-23;OPERÁRIO;parana;BRUSQUE;santa_catarina;1-2;A;5.0;1;2;parana
nacional;3;2023;2023-09-23;SÃO JOSÉ;rio_grande_do_sul;SAO BERNARDO;sao_paulo;2-1;H;5.0;2;1;rio_grande_do_sul
nacional;3;2023;2023-09-23;VOLTA REDONDA;rio_de_janeiro;AMAZONAS;amazonas;0-2;A;5.0;0;2;rio_de_janeiro
nacional;3;2023;2023-09-23;BOTAFOGO;paraiba;PAYSANDU;para;2-3;A;5.0;2;3;paraiba
nacional;3;2023;2023-10-01;SÃO JOSÉ;rio_grande_do_sul;OPERÁRIO;parana;1-1;D;5.0;1;1;rio_grande_do_sul
nacional;3;2023;2023-09-30;SAO BERNARDO;sao_paulo;BRUSQUE;santa_catarina;2-0;H;5.0;2;0;sao_paulo
nacional;3;2023;2023-09-30;BOTAFOGO;paraiba;VOLTA REDONDA;rio_de_janeiro;1-2;A;5.0;1;2;paraiba
