origem;destino;dist_reta_km;dist_rod_km;tempo_rod_h
Mirassol/SAO_PAULO;Toledo/PARANA;614.01;720.65;9.6
Mirassol/SAO_PAULO;Contagem/MINAS_GERAIS;576.28;672.81;8.67
Mirassol/SAO_PAULO;Belford Roxo/RIO_DE_JANEIRO;665.4;820.3;10.13
Mirassol/SAO_PAULO;Ubá/MINAS_GERAIS;682.55;878.27;12.68
Mirassol/SAO_PAULO;Santa Bárbara d'Oeste/SAO_PAULO;303.31;333.58;4.05
Mirassol/SAO_PAULO;Jacareí/SAO_PAULO;456.51;498.55;6.1
Mirassol/SAO_PAULO;Araras/SAO_PAULO;277.43;300.59;3.8
Mirassol/SAO_PAULO;Inhumas/GOIAS;493.12;578.58;7.84
Mirassol/SAO_PAULO;Caieiras/SAO_PAULO;400.19;427.37;5.28
Mirassol/SAO_PAULO;Paranavaí/PARANA;395.81;453.47;6.37
Mirassol/SAO_PAULO;Nilópolis/RIO_DE_JANEIRO;666.27;824.01;10.2
Mirassol/SAO_PAULO;Jaraguá/GOIAS;560.55;651.28;8.75
Mirassol/SAO_PAULO;Guarapuava/PARANA;546.48;681.31;9.42
Mirassol/SAO_PAULO;Alvorada do Sul/PARANA;282.28;347.26;4.47
Mirassol/SAO_PAULO;Angra dos Reis/RIO_DE_JANEIRO;587.0;813.86;10.27
Mirassol/SAO_PAULO;Batatais/SAO_PAULO;198.97;242.08;3.07
Mirassol/SAO_PAULO;Jataí/GOIAS;400.17;534.35;6.81
Mirassol/SAO_PAULO;Paraúna/GOIAS;440.77;657.76;8.16
Mirassol/SAO_PAULO;Campo Largo/PARANA;513.97;670.03;9.04
Mirassol/SAO_PAULO;Itabirito/MINAS_GERAIS;596.64;728.66;9.57
Mirassol/SAO_PAULO;Olímpia/SAO_PAULO;61.04;68.84;0.96
Mirassol/SAO_PAULO;Blumenau/SANTA_CATARINA;677.11;861.17;12.43
Mirassol/SAO_PAULO;Itumbiara/GOIAS;267.24;330.1;4.64
Mirassol/SAO_PAULO;Araucária/PARANA;528.98;670.4;9.11
Mirassol/SAO_PAULO;Tanabi/SAO_PAULO;28.17;31.24;0.43
Mirassol/SAO_PAULO;Santana de Parnaíba/SAO_PAULO;393.93;433.4;5.34
Mirassol/SAO_PAULO;Prudentópolis/PARANA;509.77;637.63;8.34
Mirassol/SAO_PAULO;Barra Mansa/RIO_DE_JANEIRO;582.64;721.79;8.73
Mirassol/SAO_PAULO;Morrinhos/GOIAS;344.17;414.01;5.62
Mirassol/SAO_PAULO;Mogi das Cruzes/SAO_PAULO;453.7;504.84;6.18
Mirassol/SAO_PAULO;Luziânia/GOIAS;531.09;667.68;8.67
Mirassol/SAO_PAULO;Divinópolis/MINAS_GERAIS;485.97;565.0;6.96
Mirassol/SAO_PAULO;Santa Helena de Goiás/GOIAS;351.53;559.57;6.84
Mirassol/SAO_PAULO;Uberaba/MINAS_GERAIS;201.53;260.88;3.33
Mirassol/SAO_PAULO;Paranoá/DISTRITO_FEDERAL;584.63;727.83;9.75
Mirassol/SAO_PAULO;Magé/RIO_DE_JANEIRO;697.46;864.27;10.69
Mirassol/SAO_PAULO;Paraty/RIO_DE_JANEIRO;560.6;687.26;9.75
Mirassol/SAO_PAULO;União da Vitória/PARANA;621.25;755.78;10.13
Mirassol/SAO_PAULO;Caçador/SANTA_CATARINA;677.72;855.67;11.69
Mirassol/SAO_PAULO;Cambé/PARANA;329.14;373.35;5.11
Mirassol/SAO_PAULO;Senador Canedo/GOIAS;457.42;547.49;7.28
Mirassol/SAO_PAULO;Arapongas/PARANA;349.78;396.79;5.42
Mirassol/SAO_PAULO;Francisco Beltrão/PARANA;686.62;875.83;11.95
Mirassol/SAO_PAULO;Chapadão do Sul/MATO_GROSSO_DO_SUL;397.87;454.78;5.86
Mirassol/SAO_PAULO;Apucarana/PARANA;364.43;415.41;5.69
Mirassol/SAO_PAULO;Trindade/GOIAS;461.57;557.72;7.45
Mirassol/SAO_PAULO;Sobradinho/DISTRITO_FEDERAL;599.17;741.01;9.76
Mirassol/SAO_PAULO;Irati/PARANA;529.28;634.89;8.5
Mirassol/SAO_PAULO;Coxim/MATO_GROSSO_DO_SUL;608.66;736.5;10.31
Mirassol/SAO_PAULO;Samambaia/DISTRITO_FEDERAL;567.64;710.95;9.34
Mirassol/SAO_PAULO;Araçatuba/SAO_PAULO;106.76;146.09;2.02
Mirassol/SAO_PAULO;Itabira/MINAS_GERAIS;668.23;786.49;10.52
Mirassol/SAO_PAULO;Santa Luzia/MINAS_GERAIS;600.22;703.21;9.18
Mirassol/SAO_PAULO;Verê/PARANA;661.24;867.15;12.05
Mirassol/SAO_PAULO;Porto União/SANTA_CATARINA;621.29;756.9;10.16
Mirassol/SAO_PAULO;Leme/SAO_PAULO;265.23;311.08;3.77
Mirassol/SAO_PAULO;Fernandópolis/SAO_PAULO;99.47;106.93;1.27
Mirassol/SAO_PAULO;Tupã/SAO_PAULO;162.78;190.71;2.85
Mirassol/SAO_PAULO;Mineiros/GOIAS;482.57;626.58;8.23
Mirassol/SAO_PAULO;Campo Mourão/PARANA;464.8;522.0;7.04
Mirassol/SAO_PAULO;Santa Maria/DISTRITO_FEDERAL;555.75;699.91;9.2
Mirassol/SAO_PAULO;Ouvidor/GOIAS;340.66;418.84;5.69
Mirassol/SAO_PAULO;Naviraí/MATO_GROSSO_DO_SUL;545.11;691.46;9.23
Mirassol/SAO_PAULO;Rio Verde/GOIAS;367.23;523.79;6.31
Mirassol/SAO_PAULO;Barra do Garças/MATO_GROSSO;618.68;802.35;10.96
Mirassol/SAO_PAULO;Ivinhema/MATO_GROSSO_DO_SUL;476.8;594.94;7.78
Mirassol/SAO_PAULO;Nova Serrana/MINAS_GERAIS;482.41;601.71;7.55
Mirassol/SAO_PAULO;Planaltina/DISTRITO_FEDERAL;606.35;727.53;9.53
Mirassol/SAO_PAULO;Curitiba/SERGIPE;511.15;648.15;9.11
Mirassol/SAO_PAULO;Niterói/RIO_DE_JANEIRO;698.88;859.02;10.68
Mirassol/SAO_PAULO;Paracatu/MINAS_GERAIS;484.21;607.19;8.84
Mirassol/SAO_PAULO;Amparo/SAO_PAULO;351.25;403.69;5.11
Mirassol/SAO_PAULO;Santa Cruz do Rio Pardo/SAO_PAULO;230.55;291.68;3.87
Mirassol/SAO_PAULO;Itaúna/MINAS_GERAIS;519.45;605.74;7.56
Mirassol/SAO_PAULO;Jussara/GOIAS;567.36;790.02;10.59
Mirassol/SAO_PAULO;Atibaia/SAO_PAULO;396.32;423.93;5.19
Mirassol/SAO_PAULO;Três Corações/MINAS_GERAIS;450.7;551.16;7.74
Mirassol/SAO_PAULO;Osvaldo Cruz/SAO_PAULO;178.95;200.24;2.71
Mirassol/SAO_PAULO;Itararé/SAO_PAULO;365.25;491.12;6.19
Mirassol/SAO_PAULO;Mesquita/RIO_DE_JANEIRO;662.96;821.31;10.16
Mirassol/SAO_PAULO;Araxá/MINAS_GERAIS;299.16;374.91;5.01
Mirassol/SAO_PAULO;Unaí/MINAS_GERAIS;564.25;707.18;9.76
Mirassol/SAO_PAULO;Uruaçu/GOIAS;697.84;835.33;10.91
Mirassol/SAO_PAULO;Bela Vista de Goiás/GOIAS;429.18;509.65;7.12
Mirassol/SAO_PAULO;Pires do Rio/GOIAS;409.6;526.83;7.15
Mirassol/SAO_PAULO;Santa Rita do Sapucaí/MINAS_GERAIS;423.14;513.77;6.75
Mirassol/SAO_PAULO;Queimados/RIO_DE_JANEIRO;649.06;805.21;9.94
Mirassol/SAO_PAULO;Riacho Fundo/DISTRITO_FEDERAL;568.11;716.07;9.43
Mirassol/SAO_PAULO;Valparaíso de Goiás/GOIAS;550.19;685.99;8.95
Mirassol/SAO_PAULO;Navegantes/SANTA_CATARINA;678.2;857.93;11.9
Mirassol/SAO_PAULO;Formosa/GOIAS;627.35;765.22;10.07
Mirassol/SAO_PAULO;Andradina/SAO_PAULO;196.0;224.25;3.02
Mirassol/SAO_PAULO;Mogi Mirim/SAO_PAULO;317.57;351.65;4.33
Mirassol/SAO_PAULO;Cruzeiro/DISTRITO_FEDERAL;579.36;718.11;9.45
Mirassol/SAO_PAULO;Maracaju/MATO_GROSSO_DO_SUL;595.6;723.75;9.71
Mirassol/SAO_PAULO;Ouro Branco/MINAS_GERAIS;604.29;770.51;10.24
Mirassol/SAO_PAULO;Itaberaí/GOIAS;532.38;632.56;8.61
Mirassol/SAO_PAULO;Brazlândia/DISTRITO_FEDERAL;585.57;735.9;9.95
Mirassol/SAO_PAULO;Cristalina/GOIAS;490.14;589.43;7.43
Mirassol/SAO_PAULO;São Gabriel do Oeste/MATO_GROSSO_DO_SUL;553.19;730.12;9.37
Mirassol/SAO_PAULO;Ponta Porã/MATO_GROSSO_DO_SUL;672.39;840.59;10.72
Mirassol/SAO_PAULO;Araguari/MINAS_GERAIS;276.74;336.77;4.62
Mirassol/SAO_PAULO;Passos/MINAS_GERAIS;300.44;338.59;4.2
Mirassol/SAO_PAULO;Três Lagoas/MATO_GROSSO_DO_SUL;227.59;267.66;3.79
Mirassol/SAO_PAULO;Bom Jesus de Goiás/GOIAS;320.8;431.11;6.1
Mirassol/SAO_PAULO;Crixás/GOIAS;696.02;853.81;12.24
Mirassol/SAO_PAULO;Bataguassu/MATO_GROSSO_DO_SUL;319.95;384.55;5.08
Mirassol/SAO_PAULO;Canoinhas/SANTA_CATARINA;600.46;734.72;10.04
Mirassol/SAO_PAULO;Nova Andradina/MATO_GROSSO_DO_SUL;427.56;535.92;6.99
Mirassol/SAO_PAULO;Paraíba do Sul/RIO_DE_JANEIRO;659.34;838.6;10.74
Mirassol/SAO_PAULO;Águas de Lindóia/SAO_PAULO;348.3;398.81;5.05
Mirassol/SAO_PAULO;Capão Bonito/SAO_PAULO;371.87;495.86;6.26
Mirassol/SAO_PAULO;Pirapora/MINAS_GERAIS;613.99;738.37;9.51
Mirassol/SAO_PAULO;São Gotardo/MINAS_GERAIS;397.96;506.49;7.1
Natal/RIO_GRANDE_DO_NORTE;Aracaju/SERGIPE;601.61;780.42;10.65
Natal/RIO_GRANDE_DO_NORTE;João Pessoa/PARAIBA;150.99;180.04;2.5
Natal/RIO_GRANDE_DO_NORTE;Arapiraca/ALAGOAS;466.12;628.55;8.75
Natal/RIO_GRANDE_DO_NORTE;Camaragibe/PERNAMBUCO;246.84;286.94;4.07
Natal/RIO_GRANDE_DO_NORTE;Itabaiana/SERGIPE;593.8;803.87;11.02
Natal/RIO_GRANDE_DO_NORTE;Sousa/PARAIBA;350.91;418.28;5.85
Natal/RIO_GRANDE_DO_NORTE;Campina Grande/PARAIBA;175.27;251.09;3.6
Natal/RIO_GRANDE_DO_NORTE;Caucaia/CEARA;444.53;526.02;8.16
Natal/RIO_GRANDE_DO_NORTE;Palmeira dos Índios/ALAGOAS;428.84;591.93;8.23
Natal/RIO_GRANDE_DO_NORTE;Ceará-Mirim/RIO_GRANDE_DO_NORTE;29.37;33.53;0.55
Natal/RIO_GRANDE_DO_NORTE;Mossoró/RIO_GRANDE_DO_NORTE;246.09;274.09;4.42
Natal/RIO_GRANDE_DO_NORTE;Iguatu/CEARA;457.28;585.32;8.37
Natal/RIO_GRANDE_DO_NORTE;Lagarto/SERGIPE;620.79;821.02;11.27
Natal/RIO_GRANDE_DO_NORTE;Juazeiro do Norte/CEARA;480.31;603.48;8.27
Natal/RIO_GRANDE_DO_NORTE;Pacajus/CEARA;403.59;478.0;7.24
Natal/RIO_GRANDE_DO_NORTE;Caruaru/PERNAMBUCO;287.81;409.56;5.52
Natal/RIO_GRANDE_DO_NORTE;Murici/ALAGOAS;393.81;495.69;6.85
Natal/RIO_GRANDE_DO_NORTE;Afogados da Ingazeira/PERNAMBUCO;344.81;438.62;6.37
Natal/RIO_GRANDE_DO_NORTE;Maracanaú/CEARA;433.84;518.72;8.02
Natal/RIO_GRANDE_DO_NORTE;Coruripe/ALAGOAS;490.62;632.02;8.77
Natal/RIO_GRANDE_DO_NORTE;Sobral/CEARA;616.35;736.68;11.29
Natal/RIO_GRANDE_DO_NORTE;Frei Paulo/SERGIPE;585.42;824.25;11.32
Natal/RIO_GRANDE_DO_NORTE;Crato/CEARA;491.62;615.89;8.46
Natal/RIO_GRANDE_DO_NORTE;Barra dos Coqueiros/SERGIPE;600.12;783.74;10.72
Natal/RIO_GRANDE_DO_NORTE;Horizonte/CEARA;409.76;485.83;7.35
Natal/RIO_GRANDE_DO_NORTE;Vitória de Santo Antão/PERNAMBUCO;257.62;326.75;4.5
Natal/RIO_GRANDE_DO_NORTE;Cruz do Espírito Santo/PARAIBA;148.91;183.68;2.64
Natal/RIO_GRANDE_DO_NORTE;Patos/PARAIBA;265.74;322.13;4.41
Natal/RIO_GRANDE_DO_NORTE;Estância/SERGIPE;652.77;830.91;11.32
Natal/RIO_GRANDE_DO_NORTE;Nossa Senhora das Dores/SERGIPE;563.08;747.72;10.42
Natal/RIO_GRANDE_DO_NORTE;Cajazeiras/PARAIBA;390.11;460.44;6.48
Natal/RIO_GRANDE_DO_NORTE;Nossa Senhora da Glória/SERGIPE;546.59;762.53;10.85
Natal/RIO_GRANDE_DO_NORTE;Barbalha/CEARA;482.68;586.42;8.34
Natal/RIO_GRANDE_DO_NORTE;Itapipoca/CEARA;547.14;638.26;9.91
Natal/RIO_GRANDE_DO_NORTE;Paulista/PERNAMBUCO;240.59;271.32;3.8
Natal/RIO_GRANDE_DO_NORTE;Salgueiro/PERNAMBUCO;500.34;616.44;8.74
Natal/RIO_GRANDE_DO_NORTE;União dos Palmares/ALAGOAS;381.68;509.04;7.21
Natal/RIO_GRANDE_DO_NORTE;Propriá/SERGIPE;520.57;682.34;9.34
Natal/RIO_GRANDE_DO_NORTE;Pão de Açúcar/ALAGOAS;501.92;669.41;9.87
Natal/RIO_GRANDE_DO_NORTE;Porto da Folha/SERGIPE;517.55;766.7;10.87
Natal/RIO_GRANDE_DO_NORTE;Itabaianinha/SERGIPE;669.82;881.95;12.08
Natal/RIO_GRANDE_DO_NORTE;Olho d'Água das Flores/ALAGOAS;480.76;649.01;9.63
Natal/RIO_GRANDE_DO_NORTE;Pacatuba/CEARA;427.98;506.54;7.84
Natal/RIO_GRANDE_DO_NORTE;Maranguape/CEARA;438.01;521.72;8.06
Natal/RIO_GRANDE_DO_NORTE;Simão Dias/SERGIPE;633.25;818.56;12.56
Natal/RIO_GRANDE_DO_NORTE;Pedrinhas/SERGIPE;631.06;825.42;11.36
Natal/RIO_GRANDE_DO_NORTE;Maruim/SERGIPE;585.82;757.78;10.4
Natal/RIO_GRANDE_DO_NORTE;Penedo/ALAGOAS;520.12;665.21;9.24
Natal/RIO_GRANDE_DO_NORTE;Limoeiro/PERNAMBUCO;231.67;287.6;4.35
Natal/RIO_GRANDE_DO_NORTE;Bonito/PERNAMBUCO;302.39;412.57;5.59
Natal/RIO_GRANDE_DO_NORTE;Canindé de São Francisco/SERGIPE;512.67;661.71;10.11
Natal/RIO_GRANDE_DO_NORTE;Currais Novos/RIO_GRANDE_DO_NORTE;153.03;178.89;2.34
Natal/RIO_GRANDE_DO_NORTE;Sapé/PARAIBA;143.48;161.93;2.29
Natal/RIO_GRANDE_DO_NORTE;Queimadas/PARAIBA;182.65;252.75;3.9
Natal/RIO_GRANDE_DO_NORTE;Carmópolis/SERGIPE;563.97;736.37;10.26
Natal/RIO_GRANDE_DO_NORTE;São Miguel dos Campos/ALAGOAS;452.04;565.97;7.74
Natal/RIO_GRANDE_DO_NORTE;Capela/ALAGOAS;411.15;551.13;7.59
Natal/RIO_GRANDE_DO_NORTE;Serra Branca/PARAIBA;244.84;304.13;4.96
Natal/RIO_GRANDE_DO_NORTE;Riachuelo/SERGIPE;590.58;774.92;10.71
Natal/RIO_GRANDE_DO_NORTE;Nossa Senhora do Socorro/SERGIPE;598.31;770.29;10.45
Natal/RIO_GRANDE_DO_NORTE;Picuí/PARAIBA;146.94;181.14;2.72
Natal/RIO_GRANDE_DO_NORTE;Guarabira/PARAIBA;135.38;172.37;2.94
Natal/RIO_GRANDE_DO_NORTE;Parnamirim/RIO_GRANDE_DO_NORTE;14.0;17.62;0.28
Natal/RIO_GRANDE_DO_NORTE;Lagoa Seca/PARAIBA;168.25;209.29;3.54
Natal/RIO_GRANDE_DO_NORTE;Assu/RIO_GRANDE_DO_NORTE;190.04;206.3;3.32
Natal/RIO_GRANDE_DO_NORTE;Santa Cruz do Capibaribe/PERNAMBUCO;263.24;353.0;5.19
Natal/RIO_GRANDE_DO_NORTE;Ipojuca/PERNAMBUCO;288.32;332.47;4.68
Natal/RIO_GRANDE_DO_NORTE;Tobias Barreto/SERGIPE;670.06;891.8;12.37
Natal/RIO_GRANDE_DO_NORTE;Aquidabã/SERGIPE;539.15;715.57;10.07
Natal/RIO_GRANDE_DO_NORTE;Garanhuns/PERNAMBUCO;370.57;506.13;7.01
Natal/RIO_GRANDE_DO_NORTE;Goianinha/RIO_GRANDE_DO_NORTE;52.22;60.88;0.92
Natal/RIO_GRANDE_DO_NORTE;Jaboatão dos Guararapes/PERNAMBUCO;257.37;298.23;4.19
Natal/RIO_GRANDE_DO_NORTE;Carpina/PERNAMBUCO;227.54;264.93;3.99
Natal/RIO_GRANDE_DO_NORTE;Crateús/CEARA;609.57;788.35;11.68
Natal/RIO_GRANDE_DO_NORTE;Cabo de Santo Agostinho/PERNAMBUCO;277.02;316.31;4.46
Natal/RIO_GRANDE_DO_NORTE;Limoeiro do Norte/CEARA;327.76;375.99;6.09
Natal/RIO_GRANDE_DO_NORTE;Belo Jardim/PERNAMBUCO;311.14;458.23;6.11
Natal/RIO_GRANDE_DO_NORTE;Santa Luzia/PARAIBA;222.88;277.59;3.73
Natal/RIO_GRANDE_DO_NORTE;Cristinápolis/SERGIPE;687.09;877.51;11.96
Natal/RIO_GRANDE_DO_NORTE;Riachão do Dantas/SERGIPE;644.17;860.4;11.92
Natal/RIO_GRANDE_DO_NORTE;Quixadá/CEARA;431.35;493.58;7.81
Natal/RIO_GRANDE_DO_NORTE;Pombal/PARAIBA;306.31;364.56;5.07
Natal/RIO_GRANDE_DO_NORTE;Arcoverde/PERNAMBUCO;355.01;458.16;6.91
Natal/RIO_GRANDE_DO_NORTE;Serra Redonda/PARAIBA;171.04;226.64;3.38
Natal/RIO_GRANDE_DO_NORTE;Itarema/CEARA;610.77;713.82;11.14
Natal/RIO_GRANDE_DO_NORTE;Itaporanga/PARAIBA;365.84;433.97;6.22
Natal/RIO_GRANDE_DO_NORTE;Riachuelo/RIO_GRANDE_DO_NORTE;68.15;75.23;1.32
Natal/RIO_GRANDE_DO_NORTE;Jequiá da Praia/ALAGOAS;489.48;634.85;9.05
Natal/RIO_GRANDE_DO_NORTE;Pesqueira/PERNAMBUCO;327.56;489.4;6.52
Natal/RIO_GRANDE_DO_NORTE;Tianguá/CEARA;678.53;824.02;12.59
Natal/RIO_GRANDE_DO_NORTE;Igaci/ALAGOAS;443.5;600.71;8.39
Natal/RIO_GRANDE_DO_NORTE;Serra Talhada/PERNAMBUCO;418.7;518.18;7.58
Natal/RIO_GRANDE_DO_NORTE;Caridade/CEARA;471.07;585.54;9.34
Natal/RIO_GRANDE_DO_NORTE;Apodi/RIO_GRANDE_DO_NORTE;286.87;362.56;4.99
Natal/RIO_GRANDE_DO_NORTE;Cabedelo/PARAIBA;137.65;198.2;2.8
Natal/RIO_GRANDE_DO_NORTE;Cumaru/PERNAMBUCO;249.68;325.27;5.15
Natal/RIO_GRANDE_DO_NORTE;Paulo Afonso/BAHIA;519.18;654.01;9.8
Natal/RIO_GRANDE_DO_NORTE;Timbaúba/PERNAMBUCO;189.73;220.34;3.31
Natal/RIO_GRANDE_DO_NORTE;Barreiros/PERNAMBUCO;336.69;428.61;6.24
Natal/RIO_GRANDE_DO_NORTE;Chã Grande/PERNAMBUCO;272.83;360.81;4.96
Tombos/MINAS_GERAIS;Araraquara/SAO_PAULO;648.27;932.97;13.27
Tombos/MINAS_GERAIS;Nova Iguaçu/RIO_DE_JANEIRO;265.06;365.23;6.1
Tombos/MINAS_GERAIS;AGUIA DE MARABA Branca/ESPIRITO_SANTO;239.42;350.85;5.95
Tombos/MINAS_GERAIS;Governador Valadares/MINAS_GERAIS;211.93;276.11;4.82
Tombos/MINAS_GERAIS;Barueri/SAO_PAULO;585.34;715.51;10.67
Tombos/MINAS_GERAIS;São João del-Rei/MINAS_GERAIS;235.94;333.58;6.53
Tombos/MINAS_GERAIS;Limeira/SAO_PAULO;590.96;806.37;11.73
Tombos/MINAS_GERAIS;Vitória/ESPIRITO_SANTO;185.44;276.37;5.05
Tombos/MINAS_GERAIS;Resende/RIO_DE_JANEIRO;314.05;424.67;7.18
Tombos/MINAS_GERAIS;Pouso Alegre/MINAS_GERAIS;436.19;575.52;9.48
Tombos/MINAS_GERAIS;Santo André/SAO_PAULO;564.74;713.44;10.66
Tombos/MINAS_GERAIS;Sorocaba/SAO_PAULO;636.65;783.77;11.47
Tombos/MINAS_GERAIS;São José dos Campos/SAO_PAULO;483.92;604.0;9.28
Tombos/MINAS_GERAIS;Maricá/RIO_DE_JANEIRO;252.48;362.14;6.67
Tombos/MINAS_GERAIS;Serra/ESPIRITO_SANTO;188.29;285.88;5.22
Tombos/MINAS_GERAIS;Saquarema/RIO_DE_JANEIRO;244.19;378.93;6.84
Tombos/MINAS_GERAIS;Piracicaba/SAO_PAULO;620.66;820.67;11.91
Tombos/MINAS_GERAIS;Diadema/SAO_PAULO;573.6;704.48;10.78
Tombos/MINAS_GERAIS;Varginha/MINAS_GERAIS;364.66;541.24;8.99
Tombos/MINAS_GERAIS;Patrocínio/MINAS_GERAIS;558.13;739.49;12.31
Tombos/MINAS_GERAIS;Duque de Caxias/RIO_DE_JANEIRO;260.25;355.13;5.92
Tombos/MINAS_GERAIS;Piraí/RIO_DE_JANEIRO;283.84;364.85;6.32
Tombos/MINAS_GERAIS;Poços de Caldas/MINAS_GERAIS;484.22;676.56;11.17
Tombos/MINAS_GERAIS;Capivari/SAO_PAULO;618.01;802.06;11.86
Tombos/MINAS_GERAIS;Venda Nova do Imigrante/ESPIRITO_SANTO;105.02;183.69;3.1
Tombos/MINAS_GERAIS;São Gonçalo/RIO_DE_JANEIRO;251.07;393.32;6.43
Tombos/MINAS_GERAIS;Uberlândia/MINAS_GERAIS;685.97;863.59;14.12
Tombos/MINAS_GERAIS;Monte Azul Paulista/SAO_PAULO;689.64;944.84;13.92
Tombos/MINAS_GERAIS;São Caetano do Sul/SAO_PAULO;565.39;695.04;10.55
Tombos/MINAS_GERAIS;Petrópolis/RIO_DE_JANEIRO;226.58;309.06;5.27
Tombos/MINAS_GERAIS;Campos dos Goytacazes/RIO_DE_JANEIRO;132.03;174.04;3.39
Tombos/MINAS_GERAIS;Cabo Frio/RIO_DE_JANEIRO;234.26;349.26;6.59
Tombos/MINAS_GERAIS;Nova Venécia/ESPIRITO_SANTO;285.1;388.37;6.61
Tombos/MINAS_GERAIS;Americana/SAO_PAULO;590.96;787.48;11.48
Tombos/MINAS_GERAIS;Indaiatuba/SAO_PAULO;594.31;786.86;11.44
Tombos/MINAS_GERAIS;Rio Claro/SAO_PAULO;601.53;834.66;12.07
Tombos/MINAS_GERAIS;Cariacica/ESPIRITO_SANTO;174.2;265.95;4.86
Tombos/MINAS_GERAIS;Porto Feliz/SAO_PAULO;628.79;801.33;11.67
Tombos/MINAS_GERAIS;Catalão/GOIAS;685.01;958.34;15.24
Tombos/MINAS_GERAIS;São Carlos/SAO_PAULO;623.27;891.29;12.75
Tombos/MINAS_GERAIS;Patos de Minas/MINAS_GERAIS;529.25;775.77;12.12
Tombos/MINAS_GERAIS;Osasco/SAO_PAULO;579.28;706.21;10.58
Tombos/MINAS_GERAIS;Sertãozinho/SAO_PAULO;620.93;859.94;12.82
Tombos/MINAS_GERAIS;Suzano/SAO_PAULO;538.18;675.8;10.15
Tombos/MINAS_GERAIS;Betim/MINAS_GERAIS;243.51;358.27;6.34
Tombos/MINAS_GERAIS;Vila Velha/ESPIRITO_SANTO;187.06;274.44;5.01
Tombos/MINAS_GERAIS;Taubaté/SAO_PAULO;442.37;560.86;8.77
Tombos/MINAS_GERAIS;Jaú/SAO_PAULO;697.65;955.14;13.51
Tombos/MINAS_GERAIS;Nova Friburgo/RIO_DE_JANEIRO;175.93;250.26;4.52
Tombos/MINAS_GERAIS;Macaé/RIO_DE_JANEIRO;180.0;275.53;5.01
Tombos/MINAS_GERAIS;Barretos/SAO_PAULO;682.14;908.8;13.34
Tombos/MINAS_GERAIS;Jundiaí/SAO_PAULO;569.46;739.86;10.94
Tombos/MINAS_GERAIS;Itapira/SAO_PAULO;529.89;689.37;11.27
Tombos/MINAS_GERAIS;Taquaritinga/SAO_PAULO;677.55;921.53;13.46
Tombos/MINAS_GERAIS;Juiz de Fora/MINAS_GERAIS;176.38;236.5;4.11
Tombos/MINAS_GERAIS;Mauá/SAO_PAULO;558.85;708.04;10.54
Tombos/MINAS_GERAIS;Ipatinga/MINAS_GERAIS;153.4;250.98;4.29
Tombos/MINAS_GERAIS;Matão/SAO_PAULO;664.92;963.2;13.62
Tombos/MINAS_GERAIS;Nova Lima/MINAS_GERAIS;208.99;342.88;6.35
Tombos/MINAS_GERAIS;Santo Antônio de Pádua/RIO_DE_JANEIRO;87.0;120.06;2.29
Tombos/MINAS_GERAIS;Linhares/ESPIRITO_SANTO;254.76;356.61;6.3
Tombos/MINAS_GERAIS;Guarulhos/SAO_PAULO;552.12;675.91;10.2
Tombos/MINAS_GERAIS;Bebedouro/SAO_PAULO;671.9;918.47;13.47
Tombos/MINAS_GERAIS;Franca/SAO_PAULO;560.69;777.84;11.81
Tombos/MINAS_GERAIS;Guaratinguetá/SAO_PAULO;398.22;516.73;8.24
Tombos/MINAS_GERAIS;Pinheiros/ESPIRITO_SANTO;322.1;435.33;7.33
Tombos/MINAS_GERAIS;Carapebus/RIO_DE_JANEIRO;162.34;260.03;4.77
Tombos/MINAS_GERAIS;Contagem/MINAS_GERAIS;231.03;341.54;6.1
Tombos/MINAS_GERAIS;Muriaé/MINAS_GERAIS;54.45;79.74;1.54
Tombos/MINAS_GERAIS;Belford Roxo/RIO_DE_JANEIRO;262.96;359.75;6.0
Tombos/MINAS_GERAIS;Ubá/MINAS_GERAIS;102.71;161.29;3.25
Tombos/MINAS_GERAIS;Cachoeiro de Itapemirim/ESPIRITO_SANTO;95.55;141.37;2.7
Tombos/MINAS_GERAIS;Vitória da Conquista/BAHIA;665.47;797.67;12.56
Tombos/MINAS_GERAIS;Santa Bárbara d'Oeste/SAO_PAULO;599.51;795.28;11.6
Tombos/MINAS_GERAIS;Jacareí/SAO_PAULO;494.39;616.98;9.46
Tombos/MINAS_GERAIS;Araras/SAO_PAULO;581.93;828.08;11.99
Tombos/MINAS_GERAIS;Caieiras/SAO_PAULO;564.85;718.85;10.8
Tombos/MINAS_GERAIS;Nilópolis/RIO_DE_JANEIRO;267.65;364.94;6.11
Tombos/MINAS_GERAIS;Angra dos Reis/RIO_DE_JANEIRO;343.07;459.98;7.99
Tombos/MINAS_GERAIS;Batatais/SAO_PAULO;578.63;799.41;12.0
Tombos/MINAS_GERAIS;Itabirito/MINAS_GERAIS;194.18;277.07;5.95
Tombos/MINAS_GERAIS;Colatina/ESPIRITO_SANTO;199.55;285.06;4.87
Tombos/MINAS_GERAIS;Santana de Parnaíba/SAO_PAULO;585.56;724.96;10.89
Tombos/MINAS_GERAIS;Barra Mansa/RIO_DE_JANEIRO;296.81;385.28;6.69
Tombos/MINAS_GERAIS;Mogi das Cruzes/SAO_PAULO;526.81;661.05;10.08
Tombos/MINAS_GERAIS;Divinópolis/MINAS_GERAIS;306.7;445.9;7.77
